fid,ID,X_,Y_,OrigID_2,03_08_22,W_6_07_22,W_6_07,W_6_07_i,Befall_6_0,W_03_08_i,W_3_08_s,Befall_3_0,06_07_22,Bef_6_07_n,_W_22_09_i,_Bef_22_09,WKT_Geom,Pixel_Area_OM,Pixel_Area_CHM,Pos,Befallsart,Befallsart_,Befall__,fid_3,OID_,OrigID,fid_2,OrigID_2_2,_NDVI_4_3count,_NDVI_4_3sum,_NDVI_4_3mean,_NDVI_4_3median,_NDVI_4_3stdev,_NDVI_4_3min,_NDVI_4_3max,_NDVI_4_3range,_NDVI_4_3variety,_NDVI_5_3count,_NDVI_5_3sum,_NDVI_5_3mean,_NDVI_5_3median,_NDVI_5_3stdev,_NDVI_5_3min,_NDVI_5_3max,_NDVI_5_3range,_NDVI_5_3variety,_OSAVIcount,_OSAVIsum,_OSAVImean,_OSAVImedian,_OSAVIstdev,_OSAVImin,_OSAVImax,_OSAVIrange,_OSAVIvariety,_GNDVIcount,_GNDVIsum,_GNDVImean,_GNDVImedian,_GNDVIstdev,_GNDVImin,_GNDVImax,_GNDVIrange,_GNDVIvariety,_NDWIcount,_NDWIsum,_NDWImean,_NDWImedian,_NDWIstdev,_NDWImin,_NDWImax,_NDWIrange,_NDWIvariety,_RVIcount,_RVIsum,_RVImean,_RVImedian,_RVIstdev,_RVImin,_RVImax,_RVIrange,_RVIvariety,_TSAVIcount,_TSAVIsum,_TSAVImean,_TSAVImedian,_TSAVIstdev,_TSAVImin,_TSAVImax,_TSAVIrange,_TSAVIvariety,_PC1_SBcount,_PC1_SBsum,_PC1_SBmean,_PC1_SBmedian,_PC1_SBstdev,_PC1_SBmin,_PC1_SBmax,_PC1_SBrange,_PC1_SBvariety,_PC2_SBcount,_PC2_SBsum,_PC2_SBmean,_PC2_SBmedian,_PC2_SBstdev,_PC2_SBmin,_PC2_SBmax,_PC2_SBrange,_PC2_SBvariety,_PC3_SBcount,_PC3_SBsum,_PC3_SBmean,_PC3_SBmedian,_PC3_SBstdev,_PC3_SBmin,_PC3_SBmax,_PC3_SBrange,_PC3_SBvariety,_CHM_count,_CHM_sum,_CHM_mean,_CHM_median,_CHM_stdev,_CHM_min,_CHM_max,_CHM_range,_CHM_variety,fid_4,OID__2,OrigID_3,CLASS_NR,CLASS_ID,QUALITY,CLASS_NR_2,CLASS_ID_2,QUALITY_2,CLASS_NR_3,CLASS_ID_3,QUALITY_3,CLASS_NR_4,CLASS_ID_4,QUALITY_4,MASK
"1059","1059",359991.2868,5530835.9105,4914,5/na,,,5,na,5,"5",na,5/na,na,"5",na,"PolygonZM ((359990.6117416 5530835.5176945 201.594 0, 359991.02216578 5530836.64532564 201.594 0, 359991.9618584 5530836.3033055 201.594 0, 359991.551",0.000625,0.00121104,"2",na,,,"1063","14014","4914","1059",4914,7461,4191.82705816627,0.56183179978103,0.656061708927155,0.195827512262817,0.0792648941278458,0.810523211956024,0.731258317828178,0,7500,5574.4904397428,0.743265391965707,0.830606460571289,0.176870444764049,0.197171688079834,0.91991001367569,0.722738325595856,0,7500,4852.37210825086,0.646982947766781,0.763341307640076,0.232551716389718,0.0919445529580116,0.940184712409973,0.848240159451962,0,7500,3000.53668832779,0.400071558443705,0.42159166932106,0.100325954590659,0.0255079977214336,0.595879554748535,0.570371557027102,0,7500,-3000.53668832779,-0.400071558443705,-0.42159166932106,0.10032595459066,-0.595879554748535,-0.0255079977214336,0.570371557027102,0,7500,32843.1255697012,4.37908340929349,4.76799154281616,1.95131407815082,1.0912458896637,9.64990520477295,8.55865931510925,0,7500,7683.33961671591,1.02444528222879,1.07389891147614,0.103005228731973,0.737314283847809,1.14551508426666,0.408200800418854,0,814,13437,16.507371007371,16,6.48807787510747,5,32,27,0,814,109782,134.867321867322,133,34.002342576505,54,193,139,0,814,128517,157.883292383292,159,4.91224123755515,143,165,22,0,7500,3610.28231811523,0.481370975748698,0.229202270507812,0.548747194022048,-0.0036773681640625,1.71095275878906,1.71463012695312,0,"1063","14014","4914","4","5.000000",1.9233037015,"5","7.000000",49.229456931,"4","5.000000",0.0874867988,"4","5.000000",1.9233037015,OBIA_SAGA_Mask
"1060","1060",359990.9808,5530834.7276,4915,3/na,,,1,na,3,"3",na,1/na,na,"3",na,"PolygonZM ((359990.3057416 5530834.3347945 201.235 0, 359990.71616578 5530835.46242564 201.235 0, 359991.6558584 5530835.1204055 201.235 0, 359991.245",0.000625,0.00121104,"2",na,,,"1064","14015","4915","1060",4915,10194,5048.5803655684,0.495250183006514,0.520155787467957,0.187178272551413,0.117914281785488,0.81574934720993,0.697835065424442,0,10283,7227.72206839919,0.702880683496955,0.727430462837219,0.137129935935977,0.319051623344421,0.905039072036743,0.585987448692322,0,10283,5893.38724935055,0.57311944465142,0.596026301383972,0.216382831721316,0.136778399348259,0.946256458759308,0.809478059411049,0,10283,3858.14500191808,0.375196440913943,0.381877303123474,0.0694298311934542,0.188932806253433,0.539345920085907,0.350413113832474,0,10283,-3858.14500191808,-0.375196440913943,-0.381877303123474,0.0694298311934545,-0.539345920085907,-0.188932806253433,0.350413113832474,0,10283,37041.5851106644,3.60221580381838,2.90322589874268,1.83351329566857,1.20208418369293,9.85477924346924,8.65269505977631,0,10283,10210.4337477684,0.992943085458368,0.993782341480255,0.0934514988317895,0.769265592098236,1.14706122875214,0.3777956366539,0,1131,16738,14.7992926613616,13,8.03800870478639,5,37,32,0,1131,166327,147.061892130858,151,37.1062906522454,65,193,128,0,1131,177971,157.357206012378,159,6.24646239553925,116,164,48,0,10283,3113.55513000488,0.30278665078332,0,0.466256936897495,0,1.76359558105469,1.76359558105469,0,"1064","14015","4915","2","0.000000",2.1662592965,"5","7.000000",34.645763176,"3","1.000000",0.0720145791,"2","0.000000",2.1662592965,OBIA_SAGA_Mask
"1061","1061",359990.6738,5530833.5446,4916,"7",7,,7,No_Esca,7,"7",No_Esca,"7",No_Esca,"5",,"PolygonZM ((359989.9987416 5530833.1517945 200.876 0, 359990.40916578 5530834.27942564 200.876 0, 359991.3488584 5530833.9374055 200.876 0, 359990.938",0.000625,0.00121104,"0",,,,"1065","14016","4916","1061",4916,7619,4676.19872052968,0.613754918037758,0.695973038673401,0.179048218701598,0.143109545111656,0.814456701278687,0.67134715616703,0,7749,6134.08928516507,0.791597533251396,0.851179182529449,0.132297811349192,0.344225347042084,0.923448503017426,0.579223155975342,0,7749,5495.81488998234,0.709228918567859,0.802457213401794,0.207966657331564,0.166003152728081,0.944755256175995,0.778752103447914,0,7749,3161.51272706687,0.407989769914424,0.424271315336227,0.069669210573786,0.192604005336761,0.562163949012756,0.369559943675995,0,7749,-3161.51272706687,-0.407989769914424,-0.424271315336227,0.0696692105737853,-0.562163949012756,-0.192604005336761,0.369559943675995,0,7749,38824.3725374937,5.01024293941073,5.47228908538818,2.16811181462527,1.33402061462402,9.77915382385254,8.44513320922852,0,7749,8115.83949935436,1.04734023736667,1.09132504463196,0.0907866791520463,0.801941096782684,1.14649760723114,0.344556510448456,0,847,15345,18.1168831168831,18,8.37530443658407,3,37,34,0,847,104351,123.200708382527,122,43.431552352615,32,196,164,0,847,133635,157.774498229044,158,5.24938059670397,144,167,23,0,7749,7628.99003601074,0.984512845013646,1.36363220214844,0.694403110447104,0,1.80567932128906,1.80567932128906,0,"1065","14016","4916","6","9.000000",2.6995111376,"5","7.000000",53.057437435,"6","9.000000",0.0974259574,"6","9.000000",2.6995111376,OBIA_SAGA_Mask
"1062","1062",359990.3678,5530832.3606,4917,"5",7,,7,No_Esca,5,"5",No_Esca,"7",No_Esca,"5",,"PolygonZM ((359989.6927416 5530831.9677945 200.517 0, 359990.10316578 5530833.09542564 200.517 0, 359991.0428584 5530832.7534055 200.517 0, 359990.632",0.000625,0.00121104,"0",,,,"1066","14017","4917","1062",4917,6800,4947.41497276723,0.727561025406946,0.753692865371704,0.106513186097122,0.123128116130829,0.894012808799744,0.770884692668915,0,6889,6010.8559602499,0.872529534076049,0.893875598907471,0.0814315506813715,0.309963971376419,0.964883208274841,0.654919236898422,0,6889,5766.67616537213,0.837084651672541,0.871290624141693,0.13305983411194,0.142822280526161,1.03702890872955,0.894206628203392,0,6889,3107.17109301686,0.451033690378409,0.461821466684341,0.0564997079618869,0.261016935110092,0.608383238315582,0.34736630320549,0,6889,-3107.17109301686,-0.451033690378409,-0.461821466684341,0.0564997079618866,-0.608383238315582,-0.261016935110092,0.34736630320549,0,6889,48169.6472744942,6.99225537443666,7.11994409561157,2.34479684182953,1.28083491325378,19.3096084594727,18.0287735462189,0,6889,7600.56783604622,1.10329043925769,1.11968433856964,0.0566126711752598,0.789384663105011,1.18385994434357,0.394475281238556,0,753,14453,19.1938911022576,21,8.46723957073972,3,35,32,0,753,81736,108.547144754316,99,42.1755733318645,38,194,156,0,753,119983,159.339973439575,159,5.53330694878452,144,168,24,0,6889,5246.88174438477,0.761631839800372,0.774688720703125,0.585703017176686,0,1.83988952636719,1.83988952636719,0,"1066","14017","4917","5","7.000000",2.8470333516,"6","9.000000",79.661978342,"6","9.000000",0.2097592435,"5","7.000000",2.8470333516,OBIA_SAGA_Mask
"1063","1063",359990.0618,5530831.1776,4918,"7",7,,7,No_Esca,7,"7",No_Esca,"7",No_Esca,"7",,"PolygonZM ((359989.3867416 5530830.7847945 200.158 0, 359989.79716578 5530831.91242564 200.158 0, 359990.7368584 5530831.5704055 200.158 0, 359990.326",0.000625,0.00121104,"0",,,,"1067","14018","4918","1063",4918,9052,5921.38788066804,0.654152439313748,0.71382087469101,0.146100482212477,0.163802370429039,0.823085248470306,0.659282878041267,0,9123,7644.35246786475,0.837920910650526,0.869073569774628,0.0910760377448607,0.393455386161804,0.944680869579315,0.551225483417511,0,9123,6925.15493789315,0.759087464418848,0.83059424161911,0.171725088412175,0.190008014440536,0.954766154289246,0.764758139848709,0,9123,4042.19983971119,0.443077917320091,0.441968530416489,0.0569149281332371,0.218785151839256,0.579763352870941,0.360978201031685,0,9123,-4042.19983971119,-0.443077917320091,-0.441968530416489,0.056914928133237,-0.579763352870941,-0.218785151839256,0.360978201031685,0,9123,50889.3503617048,5.57813771365832,6.05020093917847,2.04604388019147,1.39177906513214,10.3413457870483,8.9495667219162,0,9123,9768.29283827543,1.07073252639213,1.10286903381348,0.0733387274801171,0.814740657806396,1.15050172805786,0.335761070251465,0,992,18006,18.1512096774194,15,10.3530090758087,4,39,35,0,992,117691,118.640120967742,127.5,47.1373093274376,28,189,161,0,992,157341,158.609879032258,161,6.98832719045487,135,168,33,0,9123,6813.28341674805,0.746824884001759,0.595138549804688,0.720569586550812,0,1.79507446289062,1.79507446289062,0,"1067","14018","4918","5","7.000000",2.7268897511,"6","9.000000",70.558835304,"5","7.000000",0.1292318703,"5","7.000000",2.7268897511,OBIA_SAGA_Mask
"1064","1064",359989.7558,5530829.9946,4919,3E/E4,5,,5,No_Esca,3,"3",E/E4,"5",No_Esca,"3",E,"PolygonZM ((359989.0807416 5530829.6017945 199.799 0, 359989.49116578 5530830.72942564 199.799 0, 359990.4308584 5530830.3874055 199.799 0, 359990.020",0.000625,0.00121104,"3",/E4,"4",3E/E,"1068","14019","4919","1064",4919,7957,4646.61152438819,0.583965253787633,0.665952861309052,0.175495149875178,0.0995103493332863,0.784834206104279,0.685323856770992,0,8011,6377.51409903169,0.796094632259604,0.854303956031799,0.126632713026963,0.216788023710251,0.910875558853149,0.694087535142899,0,8011,5415.65461045504,0.6760272887848,0.769648790359497,0.203559661858043,0.115430541336536,0.910395622253418,0.794965080916882,0,8011,3365.02112984657,0.420050072381297,0.445710361003876,0.0794159458402496,0.158846080303192,0.542246997356415,0.383400917053223,0,8011,-3365.02112984657,-0.420050072381297,-0.445710361003876,0.0794159458402497,-0.542246997356415,-0.158846080303192,0.383400917053223,0,8011,36164.4321889877,4.5143467967779,4.8695650100708,1.94427557815623,1.21781504154205,8.94614601135254,7.72833096981049,0,8011,8285.37760317326,1.03425010650022,1.07668900489807,0.0891560392746901,0.77344137430191,1.13970041275024,0.366259038448334,0,832,11528,13.8557692307692,12,7.34148940719635,4,33,29,0,832,116604,140.149038461538,143,37.0662011582819,52,193,141,0,832,133861,160.890625,163,4.61642225289967,144,167,23,0,8011,3915.39517211914,0.488752362017119,0.0312652587890625,0.628792922128779,0,1.70285034179688,1.70285034179688,0,"1068","14019","4919","4","5.000000",1.9827906059,"6","9.000000",64.086131829,"4","5.000000",0.0612635042,"4","5.000000",1.9827906059,OBIA_SAGA_Mask
"1065","1065",359989.4498,5530828.8116,4920,1/na,,,1,na,1,"1",na,1/na,na,"1",na,"PolygonZM ((359988.7747416 5530828.4187945 199.44 0, 359989.18516578 5530829.54642564 199.44 0, 359990.1248584 5530829.2044055 199.44 0, 359989.714434",0.000625,0.00121104,"2",na,,,"1069","14020","4920","1065",4920,8540,3237.50851660967,0.379099357916823,0.322638154029846,0.222431587639311,0.0518726594746113,0.790505588054657,0.738632928580046,0,8744,5065.99444034696,0.579368074147639,0.603021264076233,0.203899773370181,0.148852273821831,0.89227032661438,0.743418052792549,0,8744,3830.64184077829,0.43808804217501,0.374242454767227,0.255205557172971,0.0601713843643665,0.916973173618317,0.85680178925395,0,8744,2892.09977044165,0.330752489757737,0.333910793066025,0.0922356175258599,0.107285283505917,0.518884599208832,0.411599315702915,0,8744,-2892.09977044165,-0.330752489757737,-0.333910793066025,0.0922356175258594,-0.518884599208832,-0.107285283505917,0.411599315702915,0,8744,24914.7082289457,2.84934906552444,1.9618753194809,1.8284247591508,1.10942125320435,9.16245460510254,8.05303335189819,0,8744,8147.21536004543,0.931749240627337,0.908158659934998,0.11559970226249,0.742881298065186,1.14157664775848,0.398695349693298,0,937,16408,17.5112059765208,19,8.1373043987919,5,34,29,0,937,139564,148.947705442903,165,38.5855912519039,59,193,134,0,937,144997,154.745997865528,154,6.14755832103779,133,165,32,0,8744,2115.77561950684,0.241968849440398,0,0.478285787241868,0,1.72634887695312,1.72634887695312,0,"1069","14020","4920","3","1.000000",5.7338853425,"3","1.000000",64.271862942,"3","1.000000",0.2648298136,"3","1.000000",5.7338853425,OBIA_SAGA_Mask
"1066","1066",359989.1438,5530827.6276,4921,5/na,,,5,na,5,"5",na,5/na,na,"5",na,"PolygonZM ((359988.4687416 5530827.2347945 199.082 0, 359988.87916578 5530828.36242564 199.082 0, 359989.8188584 5530828.0204055 199.082 0, 359989.408",0.000625,0.00121104,"2",na,,,"1070","14021","4921","1066",4921,4518,2502.57105473429,0.553911256027953,0.664484083652496,0.199387586907917,0.0841968879103661,0.778077483177185,0.693880595266819,0,4618,3424.90733502805,0.74164299156086,0.824661791324615,0.170047663966725,0.184230774641037,0.910352051258087,0.72612127661705,0,4618,2955.40682184696,0.639975491954734,0.773608982563019,0.235317891037354,0.0976667106151581,0.90255218744278,0.804885476827621,0,4618,1856.29060511291,0.401968515615615,0.422368168830872,0.0887239747307513,0.174289003014565,0.574349820613861,0.400060817599297,0,4618,-1856.29060511291,-0.401968515615615,-0.422368168830872,0.0887239747307508,-0.574349820613861,-0.174289003014565,0.400060817599297,0,4618,20215.5901463032,4.3775639121488,5.12122678756714,1.97175408325401,1.00099897384644,8.0121545791626,7.01115560531616,0,4618,4721.15775203705,1.02233818796818,1.08317506313324,0.104689581307045,0.707459688186646,1.13052093982697,0.42306125164032,0,498,8633,17.3353413654618,17,7.67630762665566,5,33,28,0,498,65657,131.841365461847,130,36.188608668092,59,194,135,0,498,78430,157.489959839357,159,5.97492245907522,140,166,26,0,4618,2183.9963684082,0.472931218797792,0.00482177734375,0.623091117950303,0,1.69584655761719,1.69584655761719,0,"1070","14021","4921","4","5.000000",2.0936412134,"5","7.000000",47.216791501,"1","3.000000",0.0967744798,"4","5.000000",2.0936412134,OBIA_SAGA_Mask
"1067","1067",359988.8378,5530826.4446,4922,"7",7,,7,No_Esca,7,"7",No_Esca,"7",No_Esca,"7",,"PolygonZM ((359988.1627416 5530826.0517945 198.723 0, 359988.57316578 5530827.17942564 198.723 0, 359989.5128584 5530826.8374055 198.723 0, 359989.102",0.000625,0.00121104,"0",,,,"1071","14022","4922","1067",4922,12129,6705.10030892491,0.552815591468787,0.62924325466156,0.180670565444124,0.105515584349632,0.812002658843994,0.706487074494362,0,12260,9441.69433420897,0.770121886966474,0.809374749660492,0.113577077749669,0.234471499919891,0.917805552482605,0.683334052562714,0,12260,7840.76345841587,0.639540249462958,0.722762703895569,0.21095726502568,0.113796249032021,0.941910564899445,0.828114315867424,0,12260,4929.6596480906,0.402092956614241,0.41130119562149,0.0740968019530185,0.171902894973755,0.562307357788086,0.390404462814331,0,12260,-4929.6596480906,-0.402092956614241,-0.41130119562149,0.0740968019530184,-0.562307357788086,-0.171902894973755,0.390404462814331,0,12260,52481.0047425032,4.28066922858916,4.37936973571777,2.12008814054187,1.22598588466644,9.63844776153564,8.4124618768692,0,12260,12518.6916837096,1.02110046359785,1.06217193603516,0.0900297648491517,0.775578320026398,1.1454268693924,0.369848549365997,0,1321,20534,15.5442846328539,15,9.77187405750521,4,36,32,0,1321,178956,135.470098410295,138,48.1229584357089,38,195,157,0,1321,210367,159.24829674489,162,5.81148193074688,128,168,40,0,12260,4987.70252990723,0.406827286289333,0,0.65552463670567,0,1.81996154785156,1.81996154785156,0,"1071","14022","4922","1","3.000000",2.2215659824,"5","7.000000",49.530831619,"1","3.000000",0.0659475566,"1","3.000000",2.2215659824,OBIA_SAGA_Mask
"1068","1068",359988.5308,5530825.2615,4923,5/na,,,5,na,5,"5",na,5/na,na,"5",na,"PolygonZM ((359987.8557416 5530824.8686945 198.364 0, 359988.26616578 5530825.99632564 198.364 0, 359989.2058584 5530825.6543055 198.364 0, 359988.795",0.000625,0.00121104,"2",na,,,"1072","14023","4923","1068",4923,5686,3514.30803054571,0.618063318773428,0.698201179504395,0.178971225599484,0.0632994994521141,0.80454957485199,0.741250075399876,0,5830,4445.28667151928,0.762484849317201,0.819866180419922,0.160426499668359,0.235014051198959,0.92607319355011,0.691059142351151,0,5830,4097.44420109689,0.702820617683858,0.805697798728943,0.217938640891556,0.0734264478087425,0.933263957500458,0.859837509691715,0,5830,2391.89471136034,0.410273535396284,0.420752197504044,0.0844987086585803,0.143414974212646,0.564976453781128,0.421561479568481,0,5830,-2391.89471136034,-0.410273535396284,-0.420752197504044,0.0844987086585799,-0.564976453781128,-0.143414974212646,0.421561479568481,0,5830,29181.6983323097,5.00543710674266,5.40441179275513,2.20066399013966,1.13515412807465,9.42633247375488,8.29117834568024,0,5830,6091.61183577776,1.04487338521059,1.08982348442078,0.0969427655367357,0.750532805919647,1.14375603199005,0.393223226070404,0,631,13740,21.7749603803487,23,6.74508030776334,4,35,31,0,631,73175,115.966719492868,114,30.1595414676055,48,193,145,0,631,97347,154.274167987322,154,6.41061532214712,135,167,32,0,5830,4881.76469421387,0.837352434685054,0.892074584960938,0.758565100359707,0,1.840576171875,1.840576171875,0,"1072","14023","4923","6","9.000000",1.5077049942,"4","5.000000",45.756917545,"6","9.000000",0.12035244,"6","9.000000",1.5077049942,OBIA_SAGA_Mask
"1069","1069",359988.2248,5530824.0775,4924,"1",1,,1,No_Esca,1,"1",No_Esca,"1",No_Esca,"1",,"PolygonZM ((359987.5497416 5530823.6846945 198.005 0, 359987.96016578 5530824.81232564 198.005 0, 359988.8998584 5530824.4703055 198.005 0, 359988.489",0.000625,0.00121104,"0",,,,"1073","14024","4924","1069",4924,6307,3238.5032427758,0.513477603103821,0.540417790412903,0.212371460250688,0.0857301279902458,0.797496676445007,0.711766548454762,0,6493,4653.08348332345,0.716630753630595,0.751057982444763,0.168774379767791,0.21237088739872,0.909620225429535,0.697249338030815,0,6493,3849.51461038738,0.592871493976187,0.626610279083252,0.246839436405369,0.0994458422064781,0.925079584121704,0.825633741915226,0,6493,2484.06975737214,0.382576583608831,0.391369879245758,0.0873481259163058,0.163633659482002,0.553015172481537,0.389381512999535,0,6493,-2484.06975737214,-0.382576583608831,-0.391369879245758,0.0873481259163065,-0.553015172481537,-0.163633659482002,0.389381512999535,0,6493,26511.3007227182,4.08305878988422,3.34862971305847,2.29810166860616,1.18530571460724,9.29962158203125,8.11431586742401,0,6493,6497.07403063774,1.00062744965929,1.01984560489655,0.109628324726061,0.764719724655151,1.14272403717041,0.378004312515259,0,713,11627,16.3071528751753,18,8.73706084140052,4,33,29,0,713,101114,141.814866760168,144,38.5179428947341,59,195,136,0,713,111827,156.840112201964,157,6.72269531106944,130,166,36,0,6493,1158.11415100098,0.178363491606496,0,0.370393081547086,0,1.5797119140625,1.5797119140625,0,"1073","14024","4924","3","1.000000",3.1917444237,"5","7.000000",34.13020527,"3","1.000000",0.0873682841,"3","1.000000",3.1917444237,OBIA_SAGA_Mask
"1070","1070",359987.8764,5530823.0048,4925,"7",7,,7,No_Esca,7,"7",No_Esca,"7",No_Esca,"7",,"PolygonZM ((359987.2013416 5530822.6119945 197.646 0, 359987.61176578 5530823.73962564 197.646 0, 359988.5514584 5530823.3976055 197.646 0, 359988.141",0.000625,0.00121104,"0",,,,"1074","14025","4925","1070",4925,7881,5189.96345242858,0.658541232385304,0.720663547515869,0.137846388163488,0.186333209276199,0.79655921459198,0.610226005315781,0,7989,6677.82340633869,0.83587725702074,0.871573388576508,0.0802388830485309,0.424872398376465,0.909620225429535,0.48474782705307,0,7989,6077.98196083307,0.7607938366295,0.834300458431244,0.163510820471825,0.213545456528664,0.923997581005096,0.710452124476433,0,7989,3575.42788341641,0.447543858232121,0.459820598363876,0.0655418459996273,0.242689788341522,0.559167385101318,0.316477596759796,0,7989,-3575.42788341641,-0.447543858232121,-0.459820598363876,0.0655418459996268,-0.559167385101318,-0.242689788341522,0.316477596759796,0,7989,44454.7227505445,5.5644915196576,6.1321005821228,1.92920169742093,1.31552255153656,8.92284679412842,7.60732424259186,0,7989,8571.49393242598,1.07291199554712,1.1043449640274,0.0686544162867167,0.797661662101746,1.139493227005,0.341831564903259,0,867,16028,18.4867358708189,21,9.04127390092006,4,33,29,0,867,99828,115.141868512111,109,45.4771391442333,41,193,152,0,867,137530,158.627450980392,159,5.14032238908656,138,167,29,0,7989,4452.58039855957,0.557338890794789,0.402008056640625,0.572999312519992,0,1.82017517089844,1.82017517089844,0,"1074","14025","4925","4","5.000000",2.366690284,"5","7.000000",60.735403888,"5","7.000000",0.1019032198,"4","5.000000",2.366690284,OBIA_SAGA_Mask
"1071","1071",359987.5704,5530821.6479,4926,"7",7,,7,No_Esca,7,"7",No_Esca,"7",No_Esca,"7",,"PolygonZM ((359986.8953416 5530821.2550945 197.287 0, 359987.30576578 5530822.38272564 197.287 0, 359988.2454584 5530822.0407055 197.287 0, 359987.835",0.000625,0.00121104,"0",,,,"1075","14026","4926","1071",4926,6110,4030.61155235767,0.659674558487344,0.711661577224731,0.139896695237456,0.112180605530739,0.794241189956665,0.682060584425926,0,6189,5062.00570526719,0.817903652491063,0.860440969467163,0.128840312597576,0.283480912446976,0.89715176820755,0.613670855760574,0,6189,4681.86171582341,0.756481130364099,0.821651756763458,0.174109481015068,0.130127683281898,0.921308517456055,0.791180834174156,0,6189,2771.04890227318,0.447737744752493,0.466485291719437,0.0692392659000402,0.196769803762436,0.561967194080353,0.365197390317917,0,6189,-2771.04890227318,-0.447737744752493,-0.466485291719437,0.0692392659000403,-0.561967194080353,-0.196769803762436,0.365197390317917,0,6189,33679.6364227533,5.44185432586094,5.85261487960815,1.57117852498946,1.25271046161652,8.72011852264404,7.46740806102753,0,6189,6640.13448888063,1.07289295344654,1.09915447235107,0.0740341452434188,0.782419741153717,1.13764727115631,0.355227530002594,0,667,12840,19.2503748125937,20,6.28426885897627,7,31,24,0,667,77316,115.916041979011,117,28.7487513150598,55,173,118,0,667,105028,157.463268365817,157,5.16269778199826,146,167,21,0,6189,4290.4250793457,0.69323397630404,0.549530029296875,0.596421693303677,0,1.6876220703125,1.6876220703125,0,"1075","14026","4926","5","7.000000",1.4121285877,"5","7.000000",64.724073522,"5","7.000000",0.0823614296,"5","7.000000",1.4121285877,OBIA_SAGA_Mask
